CentroCosto,ImagenURL,NombreArchivo
247,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/247/WhatsApp%20Image%202025-05-08%20at%2016.38.44.jpeg,WhatsApp Image 2025-05-08 at 16.38.44.jpeg
247,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/247/WhatsApp%20Image%202025-05-08%20at%2016.38.45%20%281%29.jpeg,WhatsApp Image 2025-05-08 at 16.38.45 (1).jpeg
247,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/247/WhatsApp%20Image%202025-05-08%20at%2016.38.45%20%282%29.jpeg,WhatsApp Image 2025-05-08 at 16.38.45 (2).jpeg
247,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/247/WhatsApp%20Image%202025-05-08%20at%2016.38.45%20%283%29.jpeg,WhatsApp Image 2025-05-08 at 16.38.45 (3).jpeg
247,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/247/WhatsApp%20Image%202025-05-08%20at%2016.38.45.jpeg,WhatsApp Image 2025-05-08 at 16.38.45.jpeg
247,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/247/WhatsApp%20Image%202025-05-08%20at%2016.38.46%20%281%29.jpeg,WhatsApp Image 2025-05-08 at 16.38.46 (1).jpeg
247,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/247/WhatsApp%20Image%202025-05-08%20at%2016.38.46.jpeg,WhatsApp Image 2025-05-08 at 16.38.46.jpeg
247,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/247/WhatsApp%20Image%202025-05-08%20at%2016.38.47.jpeg,WhatsApp Image 2025-05-08 at 16.38.47.jpeg
247,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/247/WhatsApp%20Image%202025-05-08%20at%2016.38.49.jpeg,WhatsApp Image 2025-05-08 at 16.38.49.jpeg
247,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/247/WhatsApp%20Image%202025-05-08%20at%2016.38.50%20%281%29.jpeg,WhatsApp Image 2025-05-08 at 16.38.50 (1).jpeg
247,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/247/WhatsApp%20Image%202025-05-08%20at%2016.38.50.jpeg,WhatsApp Image 2025-05-08 at 16.38.50.jpeg
247,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/247/WhatsApp%20Image%202025-05-08%20at%2016.38.51%20%281%29.jpeg,WhatsApp Image 2025-05-08 at 16.38.51 (1).jpeg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250311-WA0005.jpg,IMG-20250311-WA0005.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250311-WA0006.jpg,IMG-20250311-WA0006.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250311-WA0007.jpg,IMG-20250311-WA0007.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250311-WA0008.jpg,IMG-20250311-WA0008.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250311-WA0009.jpg,IMG-20250311-WA0009.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250311-WA0024.jpg,IMG-20250311-WA0024.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250311-WA0025.jpg,IMG-20250311-WA0025.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250311-WA0026.jpg,IMG-20250311-WA0026.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250311-WA0053.jpg,IMG-20250311-WA0053.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250311-WA0054.jpg,IMG-20250311-WA0054.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250311-WA0055.jpg,IMG-20250311-WA0055.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250311-WA0056.jpg,IMG-20250311-WA0056.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250311-WA0057.jpg,IMG-20250311-WA0057.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250311-WA0058.jpg,IMG-20250311-WA0058.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250311-WA0061.jpg,IMG-20250311-WA0061.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250311-WA0062.jpg,IMG-20250311-WA0062.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250311-WA0063.jpg,IMG-20250311-WA0063.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250311-WA0064.jpg,IMG-20250311-WA0064.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250311-WA0065.jpg,IMG-20250311-WA0065.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250311-WA0066.jpg,IMG-20250311-WA0066.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250311-WA0067.jpg,IMG-20250311-WA0067.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250311-WA0068.jpg,IMG-20250311-WA0068.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250311-WA0069.jpg,IMG-20250311-WA0069.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250311-WA0070.jpg,IMG-20250311-WA0070.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250311-WA0071.jpg,IMG-20250311-WA0071.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250311-WA0072.jpg,IMG-20250311-WA0072.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250311-WA0073.jpg,IMG-20250311-WA0073.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250311-WA0074.jpg,IMG-20250311-WA0074.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250321-WA0011.jpg,IMG-20250321-WA0011.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250321-WA0012.jpg,IMG-20250321-WA0012.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250321-WA0013.jpg,IMG-20250321-WA0013.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250321-WA0014.jpg,IMG-20250321-WA0014.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250321-WA0015.jpg,IMG-20250321-WA0015.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250321-WA0016.jpg,IMG-20250321-WA0016.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250321-WA0017.jpg,IMG-20250321-WA0017.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250321-WA0018.jpg,IMG-20250321-WA0018.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250321-WA0019.jpg,IMG-20250321-WA0019.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250327-WA0010.jpg,IMG-20250327-WA0010.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250327-WA0011.jpg,IMG-20250327-WA0011.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250327-WA0012.jpg,IMG-20250327-WA0012.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250404-WA0023.jpg,IMG-20250404-WA0023.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250404-WA0024.jpg,IMG-20250404-WA0024.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250404-WA0025.jpg,IMG-20250404-WA0025.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250404-WA0026.jpg,IMG-20250404-WA0026.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250411-WA0027.jpg,IMG-20250411-WA0027.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250411-WA0028.jpg,IMG-20250411-WA0028.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250411-WA0029.jpg,IMG-20250411-WA0029.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250411-WA0030.jpg,IMG-20250411-WA0030.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250411-WA0031.jpg,IMG-20250411-WA0031.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250417-WA0048.jpg,IMG-20250417-WA0048.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250417-WA0049.jpg,IMG-20250417-WA0049.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250417-WA0050.jpg,IMG-20250417-WA0050.jpg
248,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/248/IMG-20250417-WA0051.jpg,IMG-20250417-WA0051.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250311-WA0010.jpg,IMG-20250311-WA0010.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250317-WA0008.jpg,IMG-20250317-WA0008.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250317-WA0009.jpg,IMG-20250317-WA0009.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250320-WA0007.jpg,IMG-20250320-WA0007.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250320-WA0008.jpg,IMG-20250320-WA0008.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250320-WA0009.jpg,IMG-20250320-WA0009.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250320-WA0017.jpg,IMG-20250320-WA0017.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250321-WA0021.jpg,IMG-20250321-WA0021.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250321-WA0024.jpg,IMG-20250321-WA0024.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250327-WA0014.jpg,IMG-20250327-WA0014.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250327-WA0015.jpg,IMG-20250327-WA0015.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250327-WA0016.jpg,IMG-20250327-WA0016.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250327-WA0017.jpg,IMG-20250327-WA0017.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250327-WA0018.jpg,IMG-20250327-WA0018.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250327-WA0019.jpg,IMG-20250327-WA0019.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250327-WA0020.jpg,IMG-20250327-WA0020.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250327-WA0021.jpg,IMG-20250327-WA0021.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250327-WA0022.jpg,IMG-20250327-WA0022.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250327-WA0023.jpg,IMG-20250327-WA0023.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250327-WA0024.jpg,IMG-20250327-WA0024.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250327-WA0025.jpg,IMG-20250327-WA0025.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250327-WA0026.jpg,IMG-20250327-WA0026.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250327-WA0027.jpg,IMG-20250327-WA0027.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250327-WA0028.jpg,IMG-20250327-WA0028.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250327-WA0029.jpg,IMG-20250327-WA0029.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250327-WA0030.jpg,IMG-20250327-WA0030.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250327-WA0031.jpg,IMG-20250327-WA0031.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250327-WA0032.jpg,IMG-20250327-WA0032.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250327-WA0033.jpg,IMG-20250327-WA0033.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250327-WA0034.jpg,IMG-20250327-WA0034.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250327-WA0035.jpg,IMG-20250327-WA0035.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250327-WA0036.jpg,IMG-20250327-WA0036.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250327-WA0037.jpg,IMG-20250327-WA0037.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250327-WA0038.jpg,IMG-20250327-WA0038.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250327-WA0039.jpg,IMG-20250327-WA0039.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250327-WA0040.jpg,IMG-20250327-WA0040.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250327-WA0041.jpg,IMG-20250327-WA0041.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250327-WA0042.jpg,IMG-20250327-WA0042.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250327-WA0043.jpg,IMG-20250327-WA0043.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250327-WA0044.jpg,IMG-20250327-WA0044.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250327-WA0045.jpg,IMG-20250327-WA0045.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250401-WA0017.jpg,IMG-20250401-WA0017.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250401-WA0018.jpg,IMG-20250401-WA0018.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250401-WA0019.jpg,IMG-20250401-WA0019.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250401-WA0020.jpg,IMG-20250401-WA0020.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250401-WA0026.jpg,IMG-20250401-WA0026.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250404-WA0017.jpg,IMG-20250404-WA0017.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250404-WA0018.jpg,IMG-20250404-WA0018.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250404-WA0019.jpg,IMG-20250404-WA0019.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250404-WA0020.jpg,IMG-20250404-WA0020.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250404-WA0021.jpg,IMG-20250404-WA0021.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250404-WA0022.jpg,IMG-20250404-WA0022.jpg
249,https://raw.githubusercontent.com/guadalupesalguero/imagenes-powerbi/refs/heads/main/imagenes_obras/249/IMG-20250404-WA0027.jpg,IMG-20250404-WA0027.jpg
